,ID_sub_SLS,kode_wilayah,kode_provinsi,nama_provinsi,kode_kabupaten,nama_kabupaten,kode_kecamatan,nama_kecamatan,kode_desa,nama_desa,kode_SLS,nama_SLS
413,32790200010042,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0042,RT 030F RW 014
414,32790200010043,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0043,RT 031 RW 015
415,32790200010044,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0044,RT 032 RW 015
416,32790200010045,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0045,RT 033 RW 016
417,32790200010046,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0046,RT 034 RW 016
418,32790200010047,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0047,RT 035 RW 016
419,32790200010048,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0048,RT 036 RW 017
420,32790200010049,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0049,RT 037 RW 017
421,32790200010050,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0050,RT 038 RW 018
422,32790200010051,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0051,RT 039 RW 018
423,32790200010052,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0052,RT 040 RW 002
424,32790200010053,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0053,RT 041 RW 002
425,32790200012001,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,2001,PERHUTANI
426,32790200020001,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0001,RT 001 RW 001
427,32790200020002,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0002,RT 002 RW 001
428,32790200020003,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0003,RT 003 RW 001
429,32790200020004,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0004,RT 004 RW 002
430,32790200020005,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0005,RT 005 RW 002
431,32790200020006,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0006,RT 006 RW 002
432,32790200020007,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0007,RT 007 RW 003
433,32790200020008,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0008,RT 008 RW 003
434,32790200020009,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0009,RT 009 RW 004
435,32790200020010,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0010,RT 010 RW 005
436,32790200020011,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0011,RT 011 RW 005
437,32790200020012,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0012,RT 012 RW 004
438,32790200020013,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0013,RT 013 RW 006
439,32790200020014,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0014,RT 014 RW 006
440,32790200020015,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0015,RT 015 RW 006
441,32790200020016,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0016,RT 016 RW 007
442,32790200020017,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0017,RT 017 RW 007
443,32790200020018,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0018,RT 018 RW 008
444,32790200020019,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0019,RT 019 RW 008
445,32790200020020,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0020,RT 020 RW 009
446,32790200020021,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0021,RT 021A RW 009
447,32790200020022,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0022,RT 021B RW 009
448,32790200020023,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0023,RT 022 RW 010
449,32790200020024,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0024,RT 023 RW 010
450,32790200020025,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0025,RT 024A RW 011
451,32790200020026,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0026,RT 024B RW 011
452,32790200020027,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0027,RT 025 RW 011
453,32790200020028,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0028,RT 026 RW 012
454,32790200020029,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0029,RT 027 RW 012
455,32790200020030,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0030,RT 028 RW 013
456,32790200020031,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0031,RT 029 RW 013
457,32790200020032,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0032,RT 030 RW 013
458,32790200021001,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,1001,HAMPARAN BANTARAN SUNGAI PARUNGSARI
459,32790200021002,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,1002,HAMPARAN BANTARAN SUNGAI CIKADU
460,32790200021003,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,1003,HAMPARAN BANTARAN SUNGAI CIAREN
461,32790200022004,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,2004,PERHUTANI
462,32790200030001,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0001,RT 001 RW 001 DUSUN RANDEGAN 1
463,32790200030002,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0002,RT 002 RW 001 DUSUN RANDEGAN 1
464,32790200030003,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0003,RT 003 RW 001 DUSUN RANDEGAN 1
465,32790200030004,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0004,RT 004 RW 002 DUSUN RANDEGAN 1
466,32790200030005,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0005,RT 005 RW 002 DUSUN RANDEGAN 1
467,32790200030006,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0006,RT 006 RW 002 DUSUN RANDEGAN 1
468,32790200030007,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0007,RT 007 RW 003 DUSUN RANDEGAN 1
469,32790200030008,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0008,RT 008 RW 003 DUSUN RANDEGAN 1
470,32790200030009,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0009,RT 009 RW 005 DUSUN RANDEGAN 1
471,32790200030010,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0010,RT 010 RW 004 DUSUN RANDEGAN 1
472,32790200030011,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0011,RT 011 RW 004 DUSUN RANDEGAN 1
473,32790200030012,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0012,RT 012 RW 005 DUSUN RANDEGAN 1
474,32790200030013,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0013,RT 013 RW 005 DUSUN RANDEGAN 1
475,32790200030014,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0014,RT 014 RW 006 DUSUN RANDEGAN 1
476,32790200030015,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0015,RT 015 RW 006 DUSUN RANDEGAN 1
477,32790200030016,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0016,RT 016 RW 007 DUSUN RANDEGAN 1
478,32790200030017,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0017,RT 017 RW 007 DUSUN RANDEGAN 1
479,32790200030018,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0018,RT 018 RW 008 DUSUN RANDEGAN 2
480,32790200030019,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0019,RT 019 RW 008 DUSUN RANDEGAN 2
481,32790200030020,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0020,RT 020 RW 009 DUSUN RANDEGAN 2
482,32790200030021,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0021,RT 021 RW 009 DUSUN RANDEGAN 2
483,32790200030022,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0022,RT 022 RW 010 DUSUN RANDEGAN 2
484,32790200030023,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0023,RT 023 RW 010 DUSUN RANDEGAN 2
485,32790200030024,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0024,RT 024 RW 011 DUSUN RANDEGAN 2
486,32790200030025,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0025,RT 025 RW 011 DUSUN RANDEGAN 2
487,32790200030026,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0026,RT 026 RW 012 DUSUN RANDEGAN 2
488,32790200030027,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0027,RT 027 RW 012 DUSUN RANDEGAN 2
489,32790200030028,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0028,RT 028 RW 013 DUSUN RANDEGAN 2
490,32790200030029,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0029,RT 029 RW 013 DUSUN RANDEGAN 2
491,32790200030030,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0030,RT 030 RW 013 DUSUN RANDEGAN 2
492,32790200031001,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,1001,HAMPARAN SAWAH
493,32790200031002,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,1002,BANTARAN CITANDUY
494,32790200040001,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0001,RT 001 RW 001 DUSUN RANDEGAN
495,32790200040002,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0002,RT 002 RW 001 DUSUN RANDEGAN
496,32790200040003,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0003,RT 003 RW 002 DUSUN RANDEGAN
497,32790200040004,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0004,RT 004 RW 002 DUSUN RANDEGAN
498,32790200040005,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0005,RT 005 RW 003 DUSUN RANDEGAN
499,32790200040006,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0006,RT 006 RW 003 DUSUN RANDEGAN
500,32790200040007,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0007,RT 007 RW 004 DUSUN RANDEGAN
501,32790200040008,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0008,RT 008 RW 004 DUSUN RANDEGAN
502,32790200040009,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0009,RT 009 RW 005 DUSUN RANDEGAN
503,32790200040010,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0010,RT 010 RW 005 DUSUN RANDEGAN
504,32790200040011,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0011,RT 011 RW 006 DUSUN
505,32790200040012,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0012,RT 012 RW 006 DUSUN
506,32790200040013,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0013,RT 013 RW 006 DUSUN
507,32790200040014,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0014,RT 014 RW 007 DUSUN
508,32790200040015,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0015,RT 015 RW 007 DUSUN
509,32790200040016,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0016,RT 016 RW 007 DUSUN
510,32790200040017,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0017,RT 017 RW 007 DUSUN
511,32790200040018,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0018,RT 018 RW 008 DUSUN
512,32790200040019,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0019,RT 019 RW 008 DUSUN
513,32790200040020,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0020,RT 020 RW 008 DUSUN
514,32790200040021,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0021,RT 021 RW 009 DUSUN
515,32790200040022,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0022,RT 022 RW 009 DUSUN
516,32790200040023,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0023,RT 023 RW 009 DUSUN
517,32790200040024,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0024,RT 024 RW 010 DUSUN PASIR LEUTIK
518,32790200040025,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0025,RT 025 RW 010 DUSUN PASIR LEUTIK
519,32790200040026,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0026,RT 026 RW 010 DUSUN PASIR LEUTIK
520,32790200040027,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0027,RT 027 RW 011 DUSUN PASIR LEUTIK
521,32790200040028,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0028,RT 028 RW 011 DUSUN PASIR LEUTIK
522,32790200040029,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0029,RT 029 RW 011 DUSUN PASIR LEUTIK
523,32790200040030,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0030,RT 030 RW 012 DUSUN PASIR LEUTIK
524,32790200040031,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0031,RT 031 RW 012 DUSUN PASIR LEUTIK
525,32790300010001,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0001,RT 001 RW 001 DUSUN PRIAGUNG
526,32790300010002,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0002,RT 002 RW 001 DUSUN PRIAGUNG
527,32790300010003,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0003,RT 003 RW 001 DUSUN PRIAGUNG
528,32790300010004,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0004,RT 004 RW 002 DUSUN PRIAGUNG
529,32790300010005,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0005,RT 005 RW 002 DUSUN PRIAGUNG
530,32790300010006,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0006,RT 006 RW 002 DUSUN PRIAGUNG
531,32790300010007,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0007,RT 007 RW 003 DUSUN PRIAGUNG
532,32790300010008,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0008,RT 008 RW 003 DUSUN PRIAGUNG
533,32790300010009,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0009,RT 009 RW 004 DUSUN PRIAGUNG
534,32790300010010,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0010,RT 010 RW 004 DUSUN PRIAGUNG
535,32790300010011,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0011,RT 011 RW 004 DUSUN PRIAGUNG
536,32790300010012,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0012,RT 012 RW 005 DUSUN PRIAGUNG
537,32790300010013,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0013,RT 013 RW 005 DUSUN PRIAGUNG
538,32790300010014,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0014,RT 014 RW 006 DUSUN PRIAGUNG
539,32790300010015,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0015,RT 015 RW 006 DUSUN PRIAGUNG
540,32790300010016,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0016,RT 001 RW 007 DUSUN PANGASINAN
541,32790300010017,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0017,RT 002 RW 007 DUSUN PANGASINAN
542,32790300010018,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0018,RT 003 RW 008 DUSUN PANGASINAN
543,32790300010019,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0019,RT 004 RW 008 DUSUN PANGASINAN
544,32790300010020,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0020,RT 005 RW 008 DUSUN PANGASINAN
545,32790300010021,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0021,RT 006 RW 009 DUSUN PANGASINAN
546,32790300010022,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0022,RT 007 RW 009 DUSUN PANGASINAN
547,32790300010023,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0023,RT 008 RW 009 DUSUN PANGASINAN
548,32790300010024,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0024,RT 009 RW 010 DUSUN PANGASINAN
549,32790300010025,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0025,RT 010 RW 010 DUSUN PANGASINAN
550,32790300010026,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0026,RT 011 RW 011 DUSUN PANGASINAN
551,32790300010027,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0027,RT 012 RW 011 DUSUN PANGASINAN
552,32790300010028,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0028,RT 013 RW 012 DUSUN PANGASINAN
553,32790300010029,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0029,RT 014 RW 012 DUSUN PANGASINAN
554,32790300010030,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0030,RT 001 RW 013 DUSUN GIRIMULYA
555,32790300010031,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0031,RT 002 RW 013 DUSUN GIRIMULYA
556,32790300010032,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0032,RT 003 RW 013 DUSUN GIRIMULYA
557,32790300010033,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0033,RT 004 RW 013 DUSUN GIRIMULYA
558,32790300010034,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0034,RT 005 RW 013 DUSUN GIRIMULYA
559,32790300010035,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0035,RT 006 RW 014 DUSUN GIRIMULYA
560,32790300010036,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0036,RT 007 RW 014 DUSUN GIRIMULYA
561,32790300010037,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0037,RT 008 RW 014 DUSUN GIRIMULYA
562,32790300010038,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0038,RT 009 RW 014 DUSUN GIRIMULYA
563,32790300020001,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0001,RT 001 RW 001 DUSUN
564,32790300020002,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0002,RT 002 RW 001 DUSUN
565,32790300020003,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0003,RT 003 RW 001 DUSUN
566,32790300020004,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0004,RT 004 RW 001 DUSUN
567,32790300020005,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0005,RT 005 RW 002 DUSUN
568,32790300020006,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0006,RT 006 RW 002 DUSUN
569,32790300020007,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0007,RT 007 RW 002 DUSUN
570,32790300020008,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0008,RT 008 RW 002 DUSUN
571,32790300020009,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0009,RT 009 RW 003 DUSUN KARANGASARI
572,32790300020010,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0010,RT 010 RW 003 DUSUN KARANGSARI
573,32790300020011,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0011,RT 011 RW 003 DUSUN KARANGSARI
574,32790300020012,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0012,RT 012 RW 003 DUSUN KARANGSARI
575,32790300020013,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0013,RT 013 RW 004 DUSUN KARANGSARI
576,32790300020014,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0014,RT 014 RW 004 DUSUN KARANGSARI
577,32790300020015,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0015,RT 015 RW 005 DUSUN TUNDAGAN
578,32790300020016,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0016,RT 016 RW 005 DUSUN TUNDAGAN
579,32790300020017,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0017,RT 017 RW 005 DUSUN TUNDAGAN
580,32790300020018,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0018,RT 018 RW 006 DUSUN TUNDAGAN
581,32790300020019,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0019,RT 019 RW 006 DUSUN TUNDAGAN
582,32790300020020,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0020,RT 020 RW 006 DUSUN TUNDAGAN
583,32790300020021,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0021,RT 021 RW 007 DUSUN PAGERBATU
584,32790300020022,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0022,RT 022 RW 007 DUSUN PAGERBATU
585,32790300020023,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0023,RT 023 RW 007 DUSUN PAGERBATU
586,32790300020024,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0024,RT 024 RW 007 DUSUN PAGERBATU
587,32790300020025,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0025,RT 025 RW 008 DUSUN PAGERBATU
588,32790300020026,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0026,RT 026 RW 008 DUSUN PAGERBATU
589,32790300020027,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0027,RT 027 RW 008 DUSUN PAGERBATU
590,32790300021001,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1001,SAWAH BLOK PACOR
591,32790300021002,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1002,SAWAH BLOK KARANGSARI
592,32790300021003,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1003,SAWAH BLOK BEBEDAHAN
593,32790300021004,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1004,KEBUN BLOK PACOR
594,32790300021005,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1005,KEBUN BLOK KARANGSARI
595,32790300021006,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1006,KEBUN BLOK BEBEDAHAN
596,32790300021007,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1007,KEBUN BLOK CIMANGGU
