ID_sub_SLS,kode_wilayah,kode_provinsi,nama_provinsi,kode_kabupaten,nama_kabupaten,kode_kecamatan,nama_kecamatan,kode_desa,nama_desa,kode_SLS,nama_SLS
3279020001003600    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0036,RT 029H RW 014
3279020001003700    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0037,RT 030A RW 014
3279020001003800    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0038,RT 030B RW 014
3279020001003900    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0039,RT 030C RW 014
3279020001004000    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0040,RT 030D RW 014
3279020001004100    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0041,RT 030E RW 014
3279020001004200    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0042,RT 030F RW 014
3279020001004300    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0043,RT 031 RW 015
3279020001004400    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0044,RT 032 RW 015
3279020001004500    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0045,RT 033 RW 016
3279020001004600    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0046,RT 034 RW 016
3279020001004700    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0047,RT 035 RW 016
3279020001004800    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0048,RT 036 RW 017
3279020001004900    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0049,RT 037 RW 017
3279020001005000    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0050,RT 038 RW 018
3279020001005100    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0051,RT 039 RW 018
3279020001005200    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0052,RT 040 RW 002
3279020001005300    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,0053,RT 041 RW 002
3279020001200100    ,3279020001,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,001,PURWAHARJA,2001,PERHUTANI
3279020002000100    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0001,RT 001 RW 001
3279020002000200    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0002,RT 002 RW 001
3279020002000300    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0003,RT 003 RW 001
3279020002000400    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0004,RT 004 RW 002
3279020002000500    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0005,RT 005 RW 002
3279020002000600    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0006,RT 006 RW 002
3279020002000700    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0007,RT 007 RW 003
3279020002000800    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0008,RT 008 RW 003
3279020002000900    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0009,RT 009 RW 004
3279020002001000    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0010,RT 010 RW 005
3279020002001100    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0011,RT 011 RW 005
3279020002001200    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0012,RT 012 RW 004
3279020002001300    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0013,RT 013 RW 006
3279020002001400    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0014,RT 014 RW 006
3279020002001500    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0015,RT 015 RW 006
3279020002001600    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0016,RT 016 RW 007
3279020002001700    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0017,RT 017 RW 007
3279020002001800    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0018,RT 018 RW 008
3279020002001900    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0019,RT 019 RW 008
3279020002002000    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0020,RT 020 RW 009
3279020002002100    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0021,RT 021A RW 009
3279020002002200    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0022,RT 021B RW 009
3279020002002300    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0023,RT 022 RW 010
3279020002002400    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0024,RT 023 RW 010
3279020002002500    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0025,RT 024A RW 011
3279020002002600    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0026,RT 024B RW 011
3279020002002700    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0027,RT 025 RW 011
3279020002002800    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0028,RT 026 RW 012
3279020002002900    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0029,RT 027 RW 012
3279020002003000    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0030,RT 028 RW 013
3279020002003100    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0031,RT 029 RW 013
3279020002003200    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,0032,RT 030 RW 013
3279020002100100    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,1001,HAMPARAN BANTARAN SUNGAI PARUNGSARI
3279020002100200    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,1002,HAMPARAN BANTARAN SUNGAI CIKADU
3279020002100300    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,1003,HAMPARAN BANTARAN SUNGAI CIAREN
3279020002200400    ,3279020002,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,002,KARANGPANIMBAL,2004,PERHUTANI
3279020003000100    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0001,RT 001 RW 001 DUSUN RANDEGAN 1
3279020003000200    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0002,RT 002 RW 001 DUSUN RANDEGAN 1
3279020003000300    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0003,RT 003 RW 001 DUSUN RANDEGAN 1
3279020003000400    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0004,RT 004 RW 002 DUSUN RANDEGAN 1
3279020003000500    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0005,RT 005 RW 002 DUSUN RANDEGAN 1
3279020003000600    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0006,RT 006 RW 002 DUSUN RANDEGAN 1
3279020003000700    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0007,RT 007 RW 003 DUSUN RANDEGAN 1
3279020003000800    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0008,RT 008 RW 003 DUSUN RANDEGAN 1
3279020003000900    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0009,RT 009 RW 005 DUSUN RANDEGAN 1
3279020003001000    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0010,RT 010 RW 004 DUSUN RANDEGAN 1
3279020003001100    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0011,RT 011 RW 004 DUSUN RANDEGAN 1
3279020003001200    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0012,RT 012 RW 005 DUSUN RANDEGAN 1
3279020003001300    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0013,RT 013 RW 005 DUSUN RANDEGAN 1
3279020003001400    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0014,RT 014 RW 006 DUSUN RANDEGAN 1
3279020003001500    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0015,RT 015 RW 006 DUSUN RANDEGAN 1
3279020003001600    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0016,RT 016 RW 007 DUSUN RANDEGAN 1
3279020003001700    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0017,RT 017 RW 007 DUSUN RANDEGAN 1
3279020003001800    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0018,RT 018 RW 008 DUSUN RANDEGAN 2
3279020003001900    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0019,RT 019 RW 008 DUSUN RANDEGAN 2
3279020003002000    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0020,RT 020 RW 009 DUSUN RANDEGAN 2
3279020003002100    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0021,RT 021 RW 009 DUSUN RANDEGAN 2
3279020003002200    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0022,RT 022 RW 010 DUSUN RANDEGAN 2
3279020003002300    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0023,RT 023 RW 010 DUSUN RANDEGAN 2
3279020003002400    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0024,RT 024 RW 011 DUSUN RANDEGAN 2
3279020003002500    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0025,RT 025 RW 011 DUSUN RANDEGAN 2
3279020003002600    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0026,RT 026 RW 012 DUSUN RANDEGAN 2
3279020003002700    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0027,RT 027 RW 012 DUSUN RANDEGAN 2
3279020003002800    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0028,RT 028 RW 013 DUSUN RANDEGAN 2
3279020003002900    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0029,RT 029 RW 013 DUSUN RANDEGAN 2
3279020003003000    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,0030,RT 030 RW 013 DUSUN RANDEGAN 2
3279020003100100    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,1001,HAMPARAN SAWAH
3279020003100200    ,3279020003,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,003,RAHARJA,1002,BANTARAN CITANDUY
3279020004000100    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0001,RT 001 RW 001 DUSUN RANDEGAN
3279020004000200    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0002,RT 002 RW 001 DUSUN RANDEGAN
3279020004000300    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0003,RT 003 RW 002 DUSUN RANDEGAN
3279020004000400    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0004,RT 004 RW 002 DUSUN RANDEGAN
3279020004000500    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0005,RT 005 RW 003 DUSUN RANDEGAN
3279020004000600    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0006,RT 006 RW 003 DUSUN RANDEGAN
3279020004000700    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0007,RT 007 RW 004 DUSUN RANDEGAN
3279020004000800    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0008,RT 008 RW 004 DUSUN RANDEGAN
3279020004000900    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0009,RT 009 RW 005 DUSUN RANDEGAN
3279020004001000    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0010,RT 010 RW 005 DUSUN RANDEGAN
3279020004001100    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0011,RT 011 RW 006 DUSUN
3279020004001200    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0012,RT 012 RW 006 DUSUN
3279020004001300    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0013,RT 013 RW 006 DUSUN
3279020004001400    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0014,RT 014 RW 007 DUSUN
3279020004001500    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0015,RT 015 RW 007 DUSUN
3279020004001600    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0016,RT 016 RW 007 DUSUN
3279020004001700    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0017,RT 017 RW 007 DUSUN
3279020004001800    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0018,RT 018 RW 008 DUSUN
3279020004001900    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0019,RT 019 RW 008 DUSUN
3279020004002000    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0020,RT 020 RW 008 DUSUN
3279020004002100    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0021,RT 021 RW 009 DUSUN
3279020004002200    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0022,RT 022 RW 009 DUSUN
3279020004002300    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0023,RT 023 RW 009 DUSUN
3279020004002400    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0024,RT 024 RW 010 DUSUN PASIR LEUTIK
3279020004002500    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0025,RT 025 RW 010 DUSUN PASIR LEUTIK
3279020004002600    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0026,RT 026 RW 010 DUSUN PASIR LEUTIK
3279020004002700    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0027,RT 027 RW 011 DUSUN PASIR LEUTIK
3279020004002800    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0028,RT 028 RW 011 DUSUN PASIR LEUTIK
3279020004002900    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0029,RT 029 RW 011 DUSUN PASIR LEUTIK
3279020004003000    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0030,RT 030 RW 012 DUSUN PASIR LEUTIK
3279020004003100    ,3279020004,32,JAWA BARAT,79,BANJAR,020,PURWAHARJA,004,MEKARHARJA,0031,RT 031 RW 012 DUSUN PASIR LEUTIK
3279030001000100    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0001,RT 001 RW 001 DUSUN PRIAGUNG
3279030001000200    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0002,RT 002 RW 001 DUSUN PRIAGUNG
3279030001000300    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0003,RT 003 RW 001 DUSUN PRIAGUNG
3279030001000400    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0004,RT 004 RW 002 DUSUN PRIAGUNG
3279030001000500    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0005,RT 005 RW 002 DUSUN PRIAGUNG
3279030001000600    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0006,RT 006 RW 002 DUSUN PRIAGUNG
3279030001000700    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0007,RT 007 RW 003 DUSUN PRIAGUNG
3279030001000800    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0008,RT 008 RW 003 DUSUN PRIAGUNG
3279030001000900    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0009,RT 009 RW 004 DUSUN PRIAGUNG
3279030001001000    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0010,RT 010 RW 004 DUSUN PRIAGUNG
3279030001001100    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0011,RT 011 RW 004 DUSUN PRIAGUNG
3279030001001200    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0012,RT 012 RW 005 DUSUN PRIAGUNG
3279030001001300    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0013,RT 013 RW 005 DUSUN PRIAGUNG
3279030001001400    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0014,RT 014 RW 006 DUSUN PRIAGUNG
3279030001001500    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0015,RT 015 RW 006 DUSUN PRIAGUNG
3279030001001600    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0016,RT 001 RW 007 DUSUN PANGASINAN
3279030001001700    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0017,RT 002 RW 007 DUSUN PANGASINAN
3279030001001800    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0018,RT 003 RW 008 DUSUN PANGASINAN
3279030001001900    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0019,RT 004 RW 008 DUSUN PANGASINAN
3279030001002000    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0020,RT 005 RW 008 DUSUN PANGASINAN
3279030001002100    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0021,RT 006 RW 009 DUSUN PANGASINAN
3279030001002200    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0022,RT 007 RW 009 DUSUN PANGASINAN
3279030001002300    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0023,RT 008 RW 009 DUSUN PANGASINAN
3279030001002400    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0024,RT 009 RW 010 DUSUN PANGASINAN
3279030001002500    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0025,RT 010 RW 010 DUSUN PANGASINAN
3279030001002600    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0026,RT 011 RW 011 DUSUN PANGASINAN
3279030001002700    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0027,RT 012 RW 011 DUSUN PANGASINAN
3279030001002800    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0028,RT 013 RW 012 DUSUN PANGASINAN
3279030001002900    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0029,RT 014 RW 012 DUSUN PANGASINAN
3279030001003000    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0030,RT 001 RW 013 DUSUN GIRIMULYA
3279030001003100    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0031,RT 002 RW 013 DUSUN GIRIMULYA
3279030001003200    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0032,RT 003 RW 013 DUSUN GIRIMULYA
3279030001003300    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0033,RT 004 RW 013 DUSUN GIRIMULYA
3279030001003400    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0034,RT 005 RW 013 DUSUN GIRIMULYA
3279030001003500    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0035,RT 006 RW 014 DUSUN GIRIMULYA
3279030001003600    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0036,RT 007 RW 014 DUSUN GIRIMULYA
3279030001003700    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0037,RT 008 RW 014 DUSUN GIRIMULYA
3279030001003800    ,3279030001,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,001,BINANGUN,0038,RT 009 RW 014 DUSUN GIRIMULYA
3279030002000100    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0001,RT 001 RW 001 DUSUN
3279030002000200    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0002,RT 002 RW 001 DUSUN
3279030002000300    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0003,RT 003 RW 001 DUSUN
3279030002000400    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0004,RT 004 RW 001 DUSUN
3279030002000500    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0005,RT 005 RW 002 DUSUN
3279030002000600    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0006,RT 006 RW 002 DUSUN
3279030002000700    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0007,RT 007 RW 002 DUSUN
3279030002000800    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0008,RT 008 RW 002 DUSUN
3279030002000900    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0009,RT 009 RW 003 DUSUN KARANGASARI
3279030002001000    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0010,RT 010 RW 003 DUSUN KARANGSARI
3279030002001100    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0011,RT 011 RW 003 DUSUN KARANGSARI
3279030002001200    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0012,RT 012 RW 003 DUSUN KARANGSARI
3279030002001300    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0013,RT 013 RW 004 DUSUN KARANGSARI
3279030002001400    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0014,RT 014 RW 004 DUSUN KARANGSARI
3279030002001500    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0015,RT 015 RW 005 DUSUN TUNDAGAN
3279030002001600    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0016,RT 016 RW 005 DUSUN TUNDAGAN
3279030002001700    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0017,RT 017 RW 005 DUSUN TUNDAGAN
3279030002001800    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0018,RT 018 RW 006 DUSUN TUNDAGAN
3279030002001900    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0019,RT 019 RW 006 DUSUN TUNDAGAN
3279030002002000    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0020,RT 020 RW 006 DUSUN TUNDAGAN
3279030002002100    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0021,RT 021 RW 007 DUSUN PAGERBATU
3279030002002200    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0022,RT 022 RW 007 DUSUN PAGERBATU
3279030002002300    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0023,RT 023 RW 007 DUSUN PAGERBATU
3279030002002400    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0024,RT 024 RW 007 DUSUN PAGERBATU
3279030002002500    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0025,RT 025 RW 008 DUSUN PAGERBATU
3279030002002600    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0026,RT 026 RW 008 DUSUN PAGERBATU
